common_name,scientific_name,recordist_name,recording_length,Date,TYPE,xc_id,Time,Country,Download_link
Melanesian Megapode,Megapodius eremita,Niels Krabbe,1:40,2006-12-15,song,XC32959,05:50,Solomon Islands,https://xeno-canto.org/32959/download
Vanuatu Megapode,Megapodius layardi,Todd Mark,0:12,2015-11-01,call,XC301696,10:30,Vanuatu,https://xeno-canto.org/301696/download
Vanuatu Megapode,Megapodius layardi,Todd Mark,0:06,2015-11-01,call,XC301695,10:30,Vanuatu,https://xeno-canto.org/301695/download
Vanuatu Megapode,Megapodius layardi,Phil Gregory,1:39,2010-03-13,call,XC45609,1630,Vanuatu,https://xeno-canto.org/45609/download
New Guinea Scrubfowl,Megapodius decollatus,Patrik Åberg,0:08,2009-07-15,call,XC40391,?,Indonesia,https://xeno-canto.org/40391/download
New Guinea Scrubfowl,Megapodius decollatus,Iain Woxvold,2:16,2017-12-06,"call, song, calls",XC558605,02:50,Papua New Guinea,https://xeno-canto.org/558605/download
New Guinea Scrubfowl,Megapodius decollatus,Iain Woxvold,0:18,2010-06-14,song,XC557699,09:15,Papua New Guinea,https://xeno-canto.org/557699/download
New Guinea Scrubfowl,Megapodius decollatus,Bas van Balen,2:28,2007-05-04,song,XC140886,08:08,Indonesia,https://xeno-canto.org/140886/download
New Guinea Scrubfowl,Megapodius decollatus,Bas van Balen,3:02,2000-09-10,,XC140704,01:35,Indonesia,https://xeno-canto.org/140704/download
New Guinea Scrubfowl,Megapodius decollatus,Iain Woxvold,0:11,2010-06-15,"call, calls",XC557700,18:10,Papua New Guinea,https://xeno-canto.org/557700/download
Orange-footed Scrubfowl,Megapodius reinwardt,nick talbot,0:11,2022-06-12,call,XC738801,08:00,Australia,https://xeno-canto.org/738801/download
Orange-footed Scrubfowl,Megapodius reinwardt,nick talbot,0:07,2022-06-12,song,XC733453,08:00,Australia,https://xeno-canto.org/733453/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,3:00,2022-03-08,call,XC708007,07:56,Australia,https://xeno-canto.org/708007/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:32,2021-11-20,duet,XC688708,07:45,Australia,https://xeno-canto.org/688708/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:25,2021-09-16,"duet, song",XC679734,07:22,Australia,https://xeno-canto.org/679734/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:42,2021-08-13,"call, duet",XC675310,07:39,Australia,https://xeno-canto.org/675310/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:23,2021-08-13,"call, duet",XC675309,07:37,Australia,https://xeno-canto.org/675309/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,1:16,2021-08-21,"call, duet",XC670811,06:44,Australia,https://xeno-canto.org/670811/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:35,2021-08-21,"call, duet",XC670810,06:47,Australia,https://xeno-canto.org/670810/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,1:02,2021-08-09,"call, duet",XC669121,08:26,Australia,https://xeno-canto.org/669121/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:07,2021-06-29,dawn song,XC664966,06:35,Australia,https://xeno-canto.org/664966/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:22,2021-06-09,alarm call,XC664143,08:19,Australia,https://xeno-canto.org/664143/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,0:52,2021-06-08,song,XC664141,06:21,Australia,https://xeno-canto.org/664141/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,James Lambert,1:24,2021-04-19,call,XC641033,18:56,Australia,https://xeno-canto.org/641033/download
Orange-footed Scrubfowl,Megapodius reinwardt,Meena Haribal,1:44,2010-10-05,call,XC626776,07:30,Australia,https://xeno-canto.org/626776/download
Orange-footed Scrubfowl,Megapodius reinwardt,Meena Haribal,3:49,2010-10-05,call,XC626775,07:30,Australia,https://xeno-canto.org/626775/download
Orange-footed Scrubfowl,Megapodius reinwardt,AUDEVARD Aurélien,0:04,2019-12-05,song,XC539197,06:30,Australia,https://xeno-canto.org/539197/download
Orange-footed Scrubfowl,Megapodius reinwardt,AUDEVARD Aurélien,0:05,2019-12-05,"alarm call, song",XC539187,06:30,Australia,https://xeno-canto.org/539187/download
Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,Marc Anderson,0:16,2020-01-21,song,XC529057,06:30,Australia,https://xeno-canto.org/529057/download
Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,Marc Anderson,0:14,2020-01-21,call,XC529056,06:30,Australia,https://xeno-canto.org/529056/download
Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,Marc Anderson,4:29,2020-01-18,song,XC524671,04:30,Australia,https://xeno-canto.org/524671/download
Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,Marc Anderson,1:39,2020-01-13,song,XC523656,17:00,Australia,https://xeno-canto.org/523656/download
Orange-footed Scrubfowl,Megapodius reinwardt,David Edwards,0:34,2012-09-16,song,XC521691,08:00,Australia,https://xeno-canto.org/521691/download
Orange-footed Scrubfowl,Megapodius reinwardt,David Edwards,0:17,2012-09-16,song,XC521690,08:00,Australia,https://xeno-canto.org/521690/download
Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,James Lambert,0:42,2019-12-27,call,XC517546,07:08,Australia,https://xeno-canto.org/517546/download
Orange-footed Scrubfowl,Megapodius reinwardt tumulus,Barry Edmonston,0:21,2019-08-25,call,XC501907,08:30,Australia,https://xeno-canto.org/501907/download
Orange-footed Scrubfowl,Megapodius reinwardt castanonotus,Marc Anderson,0:13,2018-09-05,call,XC440065,18:00,Australia,https://xeno-canto.org/440065/download
Orange-footed Scrubfowl,Megapodius reinwardt yorki,Marc Anderson,3:16,2018-08-29,song,XC436325,03:00,Australia,https://xeno-canto.org/436325/download
Orange-footed Scrubfowl,Megapodius reinwardt yorki,Marc Anderson,8:30,2018-08-29,song,XC436322,01:30,Australia,https://xeno-canto.org/436322/download
Orange-footed Scrubfowl,Megapodius reinwardt yorki,Marc Anderson,0:43,2018-08-29,song,XC435818,02:00,Australia,https://xeno-canto.org/435818/download
Plain Chachalaca,Ortalis vetula,Jarrod Swackhamer,0:05,2019-04-17,call,XC521477,07:30,Mexico,https://xeno-canto.org/521477/download
Plain Chachalaca,Ortalis vetula,Peter Paul,0:16,2015-04-11,call,XC356869,07:00,Belize,https://xeno-canto.org/356869/download
Plain Chachalaca,Ortalis vetula,Jorge Gabriel Campos,0:09,2016-06-15,,XC328936,04:30,Costa Rica,https://xeno-canto.org/328936/download
Plain Chachalaca,Ortalis vetula,Jorge de Leon Cardozo,0:29,2014-01-01,call,XC166120,11:30,United States,https://xeno-canto.org/166120/download
Plain Chachalaca,Ortalis vetula,Timothy Marquardt,1:28,2022-07-07,song,XC736410,18:11,United States,https://xeno-canto.org/736410/download
Plain Chachalaca,Ortalis vetula,Aziza Cooper,0:22,2019-10-31,"call, song",XC639135,05:00,Mexico,https://xeno-canto.org/639135/download
Plain Chachalaca,Ortalis vetula,Simon Elliott,1:01,2018-03-11,call,XC597462,16:00,Costa Rica,https://xeno-canto.org/597462/download
Plain Chachalaca,Ortalis vetula,Michael Hurben,0:53,2020-09-14,call,XC589982,07:00,Mexico,https://xeno-canto.org/589982/download
Plain Chachalaca,Ortalis vetula,Matt Wistrand,0:47,2019-07-07,call,XC486452,09:31,Honduras,https://xeno-canto.org/486452/download
Plain Chachalaca,Ortalis vetula,Camilo E. Sánchez Sarria,1:07,2019-03-28,"call, song",XC463891,04:30,Mexico,https://xeno-canto.org/463891/download
Plain Chachalaca,Ortalis vetula vetula,Joren van Schie,1:44,2017-04-15,call,XC411898,08:50,Mexico,https://xeno-canto.org/411898/download
Plain Chachalaca,Ortalis vetula,Nick Komar,0:11,2017-10-25,call,XC391574,14:00,Mexico,https://xeno-canto.org/391574/download
Plain Chachalaca,Ortalis vetula,Leonardo Guzman Hernandez,0:06,2017-07-23,"call, song",XC382874,09:00,Mexico,https://xeno-canto.org/382874/download
Plain Chachalaca,Ortalis vetula,Manuel Grosselet,1:32,2017-07-17,"call, song",XC381089,09:30,Mexico,https://xeno-canto.org/381089/download
Plain Chachalaca,Ortalis vetula,Oscar Humberto Marin-Gomez,8:25,2016-06-17,song,XC360695,07:00,Mexico,https://xeno-canto.org/360695/download
Plain Chachalaca,Ortalis vetula,Guillermo Funes,0:46,2016-12-03,song,XC358311,06:00,Belize,https://xeno-canto.org/358311/download
Plain Chachalaca,Ortalis vetula,Mike McCloy,0:07,2017-01-04,call,XC356208,07:00,Belize,https://xeno-canto.org/356208/download
Plain Chachalaca,Ortalis vetula vetula,Alfonso Auerbach,0:25,2016-07-26,song,XC328645,08:30,Honduras,https://xeno-canto.org/328645/download
Plain Chachalaca,Ortalis vetula,Paul Marvin,1:36,2015-05-12,call,XC288925,14:02,United States,https://xeno-canto.org/288925/download
Plain Chachalaca,Ortalis vetula vetula,Frank Lambert,1:02,2015-03-21,"call, song",XC260261,10:19,Mexico,https://xeno-canto.org/260261/download
Plain Chachalaca,Ortalis vetula vetula,Oliver Komar,1:44,2014-10-17,call,XC235789,07:00,Honduras,https://xeno-canto.org/235789/download
Plain Chachalaca,Ortalis vetula,Nick Komar,0:23,2015-03-20,song,XC233104,06:30,Guatemala,https://xeno-canto.org/233104/download
Plain Chachalaca,Ortalis vetula,Peter Boesman,0:25,1998-11-16,song,XC227000,09:00,Mexico,https://xeno-canto.org/227000/download
Plain Chachalaca,Ortalis vetula,Héctor Perdomo-Velázquez,0:49,2010-07-13,song,XC165113,07:30,Mexico,https://xeno-canto.org/165113/download
Plain Chachalaca,Ortalis vetula,Paul Marvin,3:26,2012-04-12,song,XC147484,08:59,United States,https://xeno-canto.org/147484/download
Plain Chachalaca,Ortalis vetula,Paul Marvin,0:08,2012-04-12,song,XC147483,08:52,United States,https://xeno-canto.org/147483/download
Plain Chachalaca,Ortalis vetula,Paul Marvin,1:58,2012-04-12,call,XC147482,08:42,United States,https://xeno-canto.org/147482/download
Plain Chachalaca,Ortalis vetula,Paul Marvin,2:59,2012-04-12,"call, song",XC147481,08:28,United States,https://xeno-canto.org/147481/download
Plain Chachalaca,Ortalis vetula,Paul Marvin,3:44,2012-04-12,"call, song",XC147480,08:22,United States,https://xeno-canto.org/147480/download
Plain Chachalaca,Ortalis vetula,Melvin Bonilla,0:08,2013-04-13,song,XC147383,07:28,El Salvador,https://xeno-canto.org/147383/download
Grey-headed Chachalaca,Ortalis cinereiceps,Jeff Norris,0:17,2017-09-17,song,XC402162,06:00,Costa Rica,https://xeno-canto.org/402162/download
Grey-headed Chachalaca,Ortalis cinereiceps,Kent Livezey,0:33,2021-05-20,song,XC652051,16:24,Panama,https://xeno-canto.org/652051/download
Grey-headed Chachalaca,Ortalis cinereiceps,Kent Livezey,6:18,2021-02-14,alarm call,XC621655,11:32,Panama,https://xeno-canto.org/621655/download
Grey-headed Chachalaca,Ortalis cinereiceps,Kent Livezey,1:33,2020-10-22,song,XC597685,16:31,Panama,https://xeno-canto.org/597685/download
Grey-headed Chachalaca,Ortalis cinereiceps,Simon Elliott,0:17,2018-02-26,call,XC592515,17:00,Costa Rica,https://xeno-canto.org/592515/download
Grey-headed Chachalaca,Ortalis cinereiceps,MiriamEaglemon,0:18,2019-07-22,alarm call,XC500141,14:00,Costa Rica,https://xeno-canto.org/500141/download
Grey-headed Chachalaca,Ortalis cinereiceps,Kent Livezey,1:49,2018-09-03,song,XC433245,06:59,Panama,https://xeno-canto.org/433245/download
Grey-headed Chachalaca,Ortalis cinereiceps,Mikko Oivukka,0:21,2016-11-12,alarm call,XC343001,16:00,Panama,https://xeno-canto.org/343001/download
Grey-headed Chachalaca,Ortalis cinereiceps,Peter Boesman,0:37,2015-03-05,call,XC271478,08:00,Panama,https://xeno-canto.org/271478/download
Grey-headed Chachalaca,Ortalis cinereiceps,Peter Boesman,1:11,2015-03-05,call,XC271477,08:00,Panama,https://xeno-canto.org/271477/download
Grey-headed Chachalaca,Ortalis cinereiceps,Guillermo Funes,0:44,2013-08-11,"call, song",XC199022,?,Panama,https://xeno-canto.org/199022/download
Grey-headed Chachalaca,Ortalis cinereiceps,Guillermo Funes,1:35,2013-08-03,"call, song",XC199021,?,Panama,https://xeno-canto.org/199021/download
Grey-headed Chachalaca,Ortalis cinereiceps,Paul Driver,1:02,2013-05-30,call,XC137707,14:30,Costa Rica,https://xeno-canto.org/137707/download
Grey-headed Chachalaca,Ortalis cinereiceps,Mike Nelson,0:45,2012-07-11,call,XC106492,11:00am,Costa Rica,https://xeno-canto.org/106492/download
Grey-headed Chachalaca,Ortalis cinereiceps,William Adsett,0:59,2011-04-01,call,XC78666,16.18,Panama,https://xeno-canto.org/78666/download
Grey-headed Chachalaca,Ortalis cinereiceps,Robin Carter,0:08,2001-03-10,call,XC1013,?,Costa Rica,https://xeno-canto.org/1013/download
Grey-headed Chachalaca,Ortalis cinereiceps,Teus Luijendijk,0:24,2022-03-08,call,XC712308,17:56,Panama,https://xeno-canto.org/712308/download
Grey-headed Chachalaca,Ortalis cinereiceps,Kent Livezey,5:47,2021-06-24,alarm call,XC659166,15:41,Panama,https://xeno-canto.org/659166/download
Grey-headed Chachalaca,Ortalis cinereiceps,radrat,0:12,2019-12-29,uncertain,XC603994,08:30,Panama,https://xeno-canto.org/603994/download
Grey-headed Chachalaca,Ortalis cinereiceps,Adam Sell,2:34,2018-07-06,alarm call,XC572877,04:00,Panama,https://xeno-canto.org/572877/download
Grey-headed Chachalaca,Ortalis cinereiceps,Frank Lambert,0:32,2016-11-21,"call, quiet contact notes",XC411096,06:32,Costa Rica,https://xeno-canto.org/411096/download
Grey-headed Chachalaca,Ortalis cinereiceps,Roland Rumm,0:02,2017-05-13,call,XC371482,08:00,Honduras,https://xeno-canto.org/371482/download
Grey-headed Chachalaca,Ortalis cinereiceps,Bobby Wilcox,1:12,2016-07-28,alarm call,XC331639,13:00,Costa Rica,https://xeno-canto.org/331639/download
Grey-headed Chachalaca,Ortalis cinereiceps,William Adsett,0:49,2015-03-22,"call, flight call, song",XC253661,14:30,Panama,https://xeno-canto.org/253661/download
Grey-headed Chachalaca,Ortalis cinereiceps,Hans Groot,0:26,2014-07-28,call,XC193076,08:30,Panama,https://xeno-canto.org/193076/download
Grey-headed Chachalaca,Ortalis cinereiceps,Mike Nelson,0:32,2014-01-10,call,XC166432,10:30,Costa Rica,https://xeno-canto.org/166432/download
Grey-headed Chachalaca,Ortalis cinereiceps,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),1:16,1990-12-17,"call, song",XC148291,?,Colombia,https://xeno-canto.org/148291/download
Grey-headed Chachalaca,Ortalis cinereiceps,Paul Driver,0:17,2013-05-27,call,XC137708,08:15,Costa Rica,https://xeno-canto.org/137708/download
Grey-headed Chachalaca,Ortalis cinereiceps,William Adsett,0:05,2013-05-16,call,XC135211,10:00,Panama,https://xeno-canto.org/135211/download
Grey-headed Chachalaca,Ortalis cinereiceps,GABRIEL LEITE,0:21,2019-07-18,call,XC489549,07:00,Costa Rica,https://xeno-canto.org/489549/download
Chestnut-winged Chachalaca,Ortalis garrula,Bobby Wilcox,1:44,2019-10-14,call,XC511446,09:00,Colombia,https://xeno-canto.org/511446/download
Chestnut-winged Chachalaca,Ortalis garrula,Samuel Aristizabal,0:24,2019-11-03,song,XC505794,08:30,Colombia,https://xeno-canto.org/505794/download
Chestnut-winged Chachalaca,Ortalis garrula,Rolf A. de By,0:26,2019-06-04,alarm call,XC479082,14:09,Colombia,https://xeno-canto.org/479082/download
Chestnut-winged Chachalaca,Ortalis garrula,Jerome Fischer,0:24,2018-11-25,song,XC446431,08:00,Colombia,https://xeno-canto.org/446431/download
Chestnut-winged Chachalaca,Ortalis garrula,Jerome Fischer,1:10,2018-11-25,song,XC443834,08:00,Colombia,https://xeno-canto.org/443834/download
Chestnut-winged Chachalaca,Ortalis garrula,Andres Angulo,0:54,2016-08-17,song,XC389674,07:00,Colombia,https://xeno-canto.org/389674/download
Chestnut-winged Chachalaca,Ortalis garrula,Sergio Chaparro-Herrera,2:12,2017-07-09,"call, song",XC389344,08:30,Colombia,https://xeno-canto.org/389344/download
Chestnut-winged Chachalaca,Ortalis garrula,Michael Hurben,0:50,2017-07-06,alarm call,XC378756,08:30,Colombia,https://xeno-canto.org/378756/download
Chestnut-winged Chachalaca,Ortalis garrula,Andres Angulo,1:33,2016-08-16,song,XC342250,09:00,Colombia,https://xeno-canto.org/342250/download
Chestnut-winged Chachalaca,Ortalis garrula,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),1:06,2002-11-11,song,XC117662,?,Colombia,https://xeno-canto.org/117662/download
Chestnut-winged Chachalaca,Ortalis garrula,Fabrice Schmitt,0:22,0000-00-00,call,XC102704,6:20 AM,Colombia,https://xeno-canto.org/102704/download
Chestnut-winged Chachalaca,Ortalis garrula,Iván Lau,0:51,2018-12-04,song,XC670522,06:00,Colombia,https://xeno-canto.org/670522/download
Chestnut-winged Chachalaca,Ortalis garrula,Garry Bakker,0:06,2016-10-29,song,XC574220,06:31,Colombia,https://xeno-canto.org/574220/download
Chestnut-winged Chachalaca,Ortalis garrula,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:38,1996-08-16,,XC524016,?,Colombia,https://xeno-canto.org/524016/download
Chestnut-winged Chachalaca,Ortalis garrula,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:18,1996-08-16,,XC524015,?,Colombia,https://xeno-canto.org/524015/download
Chestnut-winged Chachalaca,Ortalis garrula,Andres Angulo,0:19,2016-08-17,song,XC389675,07:00,Colombia,https://xeno-canto.org/389675/download
Chestnut-winged Chachalaca,Ortalis garrula,Sergio Chaparro-Herrera,1:13,2017-09-07,"call, song",XC389342,08:30,Colombia,https://xeno-canto.org/389342/download
Chestnut-winged Chachalaca,Ortalis garrula,Andres Angulo,0:50,2016-02-03,alarm call,XC387287,09:00,Colombia,https://xeno-canto.org/387287/download
Chestnut-winged Chachalaca,Ortalis garrula,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:15,1996-08-16,song,XC117309,?,Colombia,https://xeno-canto.org/117309/download
Chestnut-winged Chachalaca,Ortalis garrula,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),0:48,1996-08-16,song,XC117303,?,Colombia,https://xeno-canto.org/117303/download
Chestnut-winged Chachalaca,Ortalis garrula,Oswaldo Cortes,0:54,2011-08-08,song,XC86109,08:00,Colombia,https://xeno-canto.org/86109/download
Chestnut-winged Chachalaca,Ortalis garrula,Oswaldo Cortes,1:37,2011-08-08,song,XC86108,08:00,Colombia,https://xeno-canto.org/86108/download
Chestnut-winged Chachalaca,Ortalis garrula,Oswaldo Cortes,0:32,2011-08-08,song,XC86107,08:00,Colombia,https://xeno-canto.org/86107/download
Chestnut-winged Chachalaca,Ortalis garrula,Oswaldo Cortes,0:34,2011-08-08,song,XC86106,08:00,Colombia,https://xeno-canto.org/86106/download
